Call Id,Agent,Date,Time,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,AvgTalkDuration,Satisfaction rating
ID4035,Martha,2021-03-12,10:12:00,Payment related,Y,Y,73.0,1.02,3.0
ID4036,Joe,2021-03-12,10:12:00,Streaming,N,N,67.52072027627035,3.748791317217563,3.0
ID4037,Diane,2021-03-12,10:22:05,Admin Support,N,N,67.52072027627035,3.748791317217563,3.0
ID4038,Jim,2021-03-12,10:22:05,Technical Support,Y,Y,63.0,2.92,1.0
ID4039,Jim,2021-03-12,10:42:14,Technical Support,Y,Y,64.0,5.83,4.0
ID4040,Joe,2021-03-12,10:42:14,Technical Support,Y,Y,17.0,5.67,3.0
ID4041,Diane,2021-03-12,11:12:29,Contract related,Y,Y,42.0,2.65,4.0
ID4042,Diane,2021-03-12,11:12:29,Technical Support,Y,Y,121.0,4.12,1.0
ID4043,Diane,2021-03-12,11:13:55,Payment related,Y,Y,56.0,3.48,4.0
ID4044,Joe,2021-03-12,11:13:55,Technical Support,Y,Y,123.0,5.25,4.0
ID4045,Diane,2021-03-12,11:16:48,Admin Support,Y,Y,27.0,0.82,5.0
ID4046,Dan,2021-03-12,11:16:48,Technical Support,Y,Y,46.0,3.82,4.0
ID4047,Diane,2021-03-12,12:01:26,Technical Support,Y,Y,117.0,2.12,2.0
ID4048,Becky,2021-03-12,12:01:26,Payment related,N,N,67.52072027627035,3.748791317217563,3.0
ID4049,Greg,2021-03-12,12:57:36,Contract related,Y,Y,64.0,5.35,3.0
ID4050,Jim,2021-03-12,12:57:36,Contract related,Y,Y,20.0,2.8,4.0
ID4051,Stewart,2021-03-12,13:29:17,Contract related,Y,Y,21.0,6.57,5.0
ID4052,Greg,2021-03-12,13:29:17,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID4053,Dan,2021-03-12,14:00:58,Streaming,Y,N,118.0,2.62,3.0
ID4054,Stewart,2021-03-12,14:00:58,Admin Support,Y,Y,105.0,5.47,2.0
ID4055,Joe,2021-03-12,14:18:14,Technical Support,Y,Y,117.0,0.77,4.0
ID4056,Martha,2021-03-12,14:18:14,Payment related,Y,N,16.0,3.55,4.0
ID4057,Joe,2021-03-12,14:31:12,Admin Support,Y,Y,110.0,2.02,5.0
ID4058,Diane,2021-03-12,14:31:12,Admin Support,N,N,67.52072027627035,3.748791317217563,3.0
ID4059,Stewart,2021-03-12,14:32:38,Admin Support,Y,Y,57.0,2.08,5.0
ID4060,Joe,2021-03-12,14:32:38,Technical Support,Y,Y,105.0,6.83,3.0
ID4061,Greg,2021-03-12,14:57:07,Admin Support,Y,Y,95.0,6.2,5.0
ID4062,Jim,2021-03-12,14:57:07,Technical Support,Y,Y,19.0,5.78,2.0
ID4063,Becky,2021-03-12,16:06:14,Technical Support,Y,Y,25.0,5.17,3.0
ID4064,Becky,2021-03-12,16:06:14,Streaming,Y,N,65.0,2.12,2.0
ID4065,Jim,2021-03-12,16:23:31,Technical Support,Y,Y,27.0,2.8,1.0
ID4066,Jim,2021-03-12,16:23:31,Contract related,Y,Y,107.0,2.38,1.0
ID4067,Becky,2021-03-12,17:00:58,Admin Support,Y,Y,90.0,3.65,3.0
ID4068,Becky,2021-03-12,17:00:58,Payment related,Y,Y,45.0,1.52,3.0
ID4069,Dan,2021-03-12,17:11:02,Payment related,Y,Y,39.0,5.72,4.0
ID4070,Joe,2021-03-12,17:11:02,Streaming,Y,Y,63.0,4.72,5.0
ID4071,Greg,2021-03-12,17:52:48,Admin Support,Y,N,95.0,0.63,1.0
ID4072,Joe,2021-03-12,17:52:48,Admin Support,Y,Y,39.0,5.4,4.0
ID4073,Diane,2021-03-13,9:02:53,Admin Support,N,N,67.52072027627035,3.748791317217563,3.0
ID4074,Martha,2021-03-13,9:02:53,Admin Support,N,N,67.52072027627035,3.748791317217563,3.0
ID4075,Martha,2021-03-13,9:02:53,Admin Support,Y,Y,125.0,1.0,3.0
ID4076,Martha,2021-03-13,9:02:53,Technical Support,Y,Y,73.0,1.5,4.0
ID4077,Greg,2021-03-13,9:38:53,Admin Support,Y,Y,116.0,0.93,4.0
ID4078,Joe,2021-03-13,9:38:53,Technical Support,Y,Y,115.0,2.35,2.0
ID4079,Joe,2021-03-13,10:49:26,Admin Support,N,N,67.52072027627035,3.748791317217563,3.0
ID4080,Stewart,2021-03-13,10:49:26,Payment related,Y,Y,56.0,6.12,2.0
ID4081,Dan,2021-03-13,11:15:22,Technical Support,Y,Y,123.0,2.65,2.0
ID4082,Becky,2021-03-13,11:15:22,Admin Support,Y,Y,36.0,0.83,1.0
ID4083,Greg,2021-03-13,11:28:19,Technical Support,Y,Y,84.0,1.55,5.0
ID4084,Martha,2021-03-13,11:28:19,Streaming,Y,Y,74.0,3.02,3.0
ID4085,Jim,2021-03-13,11:38:24,Streaming,Y,Y,20.0,4.27,5.0
ID4086,Martha,2021-03-13,11:38:24,Streaming,N,N,67.52072027627035,3.748791317217563,3.0
ID4087,Diane,2021-03-13,11:42:43,Payment related,Y,Y,13.0,4.55,3.0
ID4088,Greg,2021-03-13,11:42:43,Contract related,Y,N,28.0,0.98,3.0
ID4089,Dan,2021-03-13,13:42:14,Contract related,Y,Y,13.0,1.92,4.0
ID4090,Martha,2021-03-13,13:42:14,Streaming,Y,Y,100.0,1.22,3.0
ID4091,Jim,2021-03-13,14:13:55,Contract related,Y,Y,119.0,2.92,3.0
ID4092,Stewart,2021-03-13,14:13:55,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID4093,Martha,2021-03-13,14:18:14,Technical Support,Y,Y,125.0,5.72,5.0
ID4094,Joe,2021-03-13,14:18:14,Streaming,N,N,67.52072027627035,3.748791317217563,3.0
ID4095,Jim,2021-03-13,14:38:24,Technical Support,Y,N,88.0,1.78,4.0
ID4096,Becky,2021-03-13,14:38:24,Technical Support,Y,Y,71.0,0.57,4.0
ID4097,Dan,2021-03-13,14:41:17,Contract related,Y,Y,99.0,0.57,4.0
ID4098,Dan,2021-03-13,14:41:17,Admin Support,Y,Y,94.0,5.87,1.0
ID4099,Becky,2021-03-13,15:00:00,Admin Support,Y,Y,115.0,5.2,1.0
ID4100,Becky,2021-03-13,15:00:00,Contract related,Y,Y,36.0,5.18,5.0
ID4101,Stewart,2021-03-13,15:02:53,Payment related,Y,Y,72.0,3.87,3.0
ID4102,Becky,2021-03-13,15:02:53,Contract related,Y,Y,51.0,1.05,3.0
ID4103,Diane,2021-03-13,15:36:00,Admin Support,Y,Y,11.0,4.55,2.0
ID4104,Stewart,2021-03-13,15:36:00,Admin Support,Y,N,101.0,5.77,5.0
ID4105,Stewart,2021-03-13,15:38:53,Admin Support,Y,Y,119.0,5.62,3.0
ID4106,Diane,2021-03-13,15:38:53,Technical Support,Y,Y,64.0,2.62,3.0
ID4107,Martha,2021-03-13,15:44:38,Technical Support,Y,Y,12.0,4.17,3.0
ID4108,Greg,2021-03-13,15:44:38,Streaming,Y,Y,118.0,5.18,3.0
ID4109,Greg,2021-03-13,15:59:02,Payment related,Y,Y,107.0,2.52,2.0
ID4110,Martha,2021-03-13,15:59:02,Payment related,Y,Y,122.0,5.05,3.0
ID4111,Becky,2021-03-13,16:17:46,Payment related,Y,Y,41.0,3.68,4.0
ID4112,Becky,2021-03-13,16:17:46,Streaming,Y,Y,22.0,0.72,1.0
ID4113,Martha,2021-03-13,16:53:46,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID4114,Martha,2021-03-13,16:53:46,Contract related,Y,Y,93.0,3.65,3.0
ID4115,Jim,2021-03-13,17:02:24,Admin Support,Y,Y,20.0,4.33,5.0
ID4116,Dan,2021-03-13,17:02:24,Contract related,Y,Y,90.0,4.08,4.0
ID4117,Becky,2021-03-13,17:24:00,Technical Support,Y,Y,107.0,6.55,3.0
ID4118,Jim,2021-03-13,17:24:00,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID4119,Dan,2021-03-13,17:44:10,Contract related,Y,Y,38.0,5.72,3.0
ID4120,Joe,2021-03-13,17:44:10,Contract related,N,N,67.52072027627035,3.748791317217563,3.0
ID4121,Becky,2021-03-14,9:00:00,Streaming,Y,Y,50.0,1.95,4.0
ID4122,Greg,2021-03-14,9:00:00,Admin Support,Y,Y,90.0,5.1,4.0
ID4123,Becky,2021-03-14,9:20:10,Admin Support,Y,Y,22.0,4.35,4.0
ID4124,Joe,2021-03-14,9:20:10,Admin Support,N,N,67.52072027627035,3.748791317217563,3.0
ID4125,Martha,2021-03-14,9:57:36,Streaming,Y,Y,67.0,5.08,4.0
ID4126,Dan,2021-03-14,9:57:36,Contract related,Y,Y,89.0,6.33,3.0
ID4127,Becky,2021-03-14,10:07:41,Payment related,Y,Y,21.0,5.77,3.0
ID4128,Diane,2021-03-14,10:07:41,Contract related,Y,Y,34.0,1.07,4.0
ID4129,Diane,2021-03-14,10:09:07,Contract related,Y,Y,77.0,0.8,2.0
ID4130,Diane,2021-03-14,10:09:07,Admin Support,Y,Y,72.0,2.75,1.0
ID4131,Joe,2021-03-14,10:32:10,Streaming,Y,Y,83.0,2.02,3.0
ID4132,Jim,2021-03-14,10:32:10,Streaming,Y,Y,120.0,1.77,3.0
ID4133,Diane,2021-03-14,11:09:36,Contract related,Y,Y,82.0,4.27,5.0
ID4134,Martha,2021-03-14,11:09:36,Streaming,Y,Y,61.0,6.65,5.0
ID4135,Jim,2021-03-14,11:25:26,Contract related,Y,Y,69.0,2.65,2.0
ID4136,Jim,2021-03-14,11:25:26,Technical Support,Y,N,19.0,4.28,4.0
ID4137,Diane,2021-03-14,11:36:58,Technical Support,Y,Y,35.0,4.25,2.0
ID4138,Jim,2021-03-14,11:36:58,Payment related,N,N,67.52072027627035,3.748791317217563,3.0
ID4139,Jim,2021-03-14,11:52:48,Contract related,Y,Y,11.0,6.47,3.0
ID4140,Jim,2021-03-14,11:52:48,Admin Support,Y,Y,110.0,0.82,3.0
ID4141,Dan,2021-03-14,13:00:29,Payment related,Y,Y,119.0,2.28,1.0
ID4142,Jim,2021-03-14,13:00:29,Contract related,Y,Y,38.0,1.45,4.0
ID4143,Joe,2021-03-14,13:09:07,Payment related,Y,Y,40.0,5.13,4.0
ID4144,Dan,2021-03-14,13:09:07,Streaming,Y,Y,19.0,4.43,5.0
ID4145,Dan,2021-03-14,13:16:19,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID4146,Martha,2021-03-14,13:16:19,Payment related,Y,Y,63.0,5.75,3.0
ID4147,Jim,2021-03-14,13:24:58,Technical Support,Y,Y,33.0,3.17,5.0
ID4148,Becky,2021-03-14,13:24:58,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID4149,Jim,2021-03-14,13:40:48,Admin Support,Y,N,26.0,5.13,5.0
ID4150,Jim,2021-03-14,13:40:48,Streaming,N,N,67.52072027627035,3.748791317217563,3.0
ID4151,Diane,2021-03-14,13:46:34,Contract related,N,N,67.52072027627035,3.748791317217563,3.0
ID4152,Jim,2021-03-14,13:46:34,Admin Support,Y,Y,81.0,3.52,5.0
ID4153,Martha,2021-03-14,14:03:50,Technical Support,Y,Y,65.0,6.47,3.0
ID4154,Jim,2021-03-14,14:03:50,Admin Support,Y,Y,84.0,4.23,3.0
ID4155,Jim,2021-03-14,14:25:26,Admin Support,Y,Y,42.0,4.87,1.0
ID4156,Dan,2021-03-14,14:25:26,Admin Support,N,N,67.52072027627035,3.748791317217563,3.0
ID4157,Becky,2021-03-14,14:39:50,Admin Support,N,N,67.52072027627035,3.748791317217563,3.0
ID4158,Martha,2021-03-14,14:39:50,Streaming,Y,Y,123.0,3.63,2.0
ID4159,Greg,2021-03-14,15:17:17,Contract related,Y,Y,65.0,6.62,4.0
ID4160,Diane,2021-03-14,15:17:17,Contract related,Y,Y,33.0,5.72,5.0
ID4161,Diane,2021-03-14,15:27:22,Payment related,Y,Y,117.0,4.07,3.0
ID4162,Diane,2021-03-14,15:27:22,Streaming,Y,Y,122.0,1.6,3.0
ID4163,Jim,2021-03-14,15:43:12,Technical Support,Y,Y,21.0,5.42,4.0
ID4164,Dan,2021-03-14,15:43:12,Streaming,Y,N,48.0,4.27,4.0
ID4165,Greg,2021-03-14,16:36:29,Contract related,N,N,67.52072027627035,3.748791317217563,3.0
ID4166,Diane,2021-03-14,16:36:29,Technical Support,Y,Y,98.0,2.95,1.0
ID4167,Dan,2021-03-14,16:36:29,Streaming,Y,Y,95.0,2.52,4.0
ID4168,Dan,2021-03-14,16:36:29,Contract related,Y,Y,28.0,6.8,3.0
ID4169,Joe,2021-03-14,17:57:07,Admin Support,N,N,67.52072027627035,3.748791317217563,3.0
ID4170,Dan,2021-03-14,17:57:07,Streaming,N,N,67.52072027627035,3.748791317217563,3.0
ID4171,Dan,2021-03-15,9:08:38,Admin Support,N,N,67.52072027627035,3.748791317217563,3.0
ID4172,Greg,2021-03-15,9:08:38,Streaming,Y,Y,40.0,4.87,3.0
ID4173,Martha,2021-03-15,9:30:14,Streaming,Y,Y,13.0,3.72,2.0
ID4174,Becky,2021-03-15,9:30:14,Streaming,Y,Y,71.0,1.32,5.0
ID4175,Martha,2021-03-15,9:44:38,Technical Support,Y,Y,106.0,0.77,4.0
ID4176,Dan,2021-03-15,9:44:38,Streaming,Y,N,94.0,3.52,4.0
ID4177,Greg,2021-03-15,10:00:29,Payment related,Y,Y,74.0,3.98,5.0
ID4178,Dan,2021-03-15,10:00:29,Contract related,Y,Y,34.0,0.63,4.0
ID4179,Jim,2021-03-15,10:09:07,Admin Support,Y,Y,38.0,2.1,2.0
ID4180,Jim,2021-03-15,10:09:07,Technical Support,Y,Y,31.0,2.88,4.0
ID4181,Martha,2021-03-15,10:13:26,Contract related,Y,Y,13.0,3.08,3.0
ID4182,Stewart,2021-03-15,10:13:26,Technical Support,Y,Y,79.0,1.8,3.0
ID4183,Stewart,2021-03-15,11:06:43,Contract related,Y,Y,49.0,5.0,2.0
ID4184,Stewart,2021-03-15,11:06:43,Technical Support,Y,Y,89.0,3.98,1.0
ID4185,Jim,2021-03-15,11:09:36,Streaming,Y,Y,37.0,4.95,5.0
ID4186,Becky,2021-03-15,11:09:36,Streaming,N,N,67.52072027627035,3.748791317217563,3.0
ID4187,Jim,2021-03-15,11:58:34,Contract related,N,N,67.52072027627035,3.748791317217563,3.0
ID4188,Diane,2021-03-15,11:58:34,Admin Support,Y,Y,51.0,2.37,3.0
ID4189,Greg,2021-03-15,12:10:05,Payment related,Y,Y,49.0,2.18,1.0
ID4190,Jim,2021-03-15,12:10:05,Payment related,N,N,67.52072027627035,3.748791317217563,3.0
ID4191,Becky,2021-03-15,12:28:48,Admin Support,Y,Y,14.0,5.73,4.0
ID4192,Joe,2021-03-15,12:28:48,Payment related,Y,Y,91.0,4.78,3.0
ID4193,Becky,2021-03-15,13:07:41,Contract related,N,N,67.52072027627035,3.748791317217563,3.0
ID4194,Greg,2021-03-15,13:07:41,Admin Support,Y,Y,111.0,3.13,3.0
ID4195,Martha,2021-03-15,13:33:36,Contract related,Y,Y,80.0,4.77,5.0
ID4196,Dan,2021-03-15,13:33:36,Admin Support,Y,Y,119.0,1.9,3.0
ID4197,Jim,2021-03-15,13:52:19,Contract related,Y,Y,68.0,3.28,3.0
ID4198,Stewart,2021-03-15,13:52:19,Payment related,N,N,67.52072027627035,3.748791317217563,3.0
ID4199,Jim,2021-03-15,14:09:36,Contract related,Y,Y,109.0,2.42,3.0
ID4200,Stewart,2021-03-15,14:09:36,Streaming,Y,Y,24.0,6.93,4.0
ID4201,Diane,2021-03-15,14:26:53,Technical Support,Y,Y,55.0,2.42,5.0
ID4202,Dan,2021-03-15,14:26:53,Admin Support,Y,Y,92.0,4.23,5.0
ID4203,Martha,2021-03-15,15:51:50,Technical Support,Y,Y,106.0,3.37,3.0
ID4204,Diane,2021-03-15,15:51:50,Admin Support,Y,Y,28.0,1.42,3.0
ID4205,Becky,2021-03-15,16:04:48,Payment related,Y,Y,28.0,2.53,5.0
ID4206,Dan,2021-03-15,16:04:48,Contract related,Y,N,40.0,5.95,2.0
ID4207,Greg,2021-03-15,16:27:50,Technical Support,Y,Y,12.0,6.75,5.0
ID4208,Joe,2021-03-15,16:27:50,Streaming,Y,Y,61.0,2.48,5.0
ID4209,Becky,2021-03-15,17:05:17,Streaming,Y,Y,92.0,1.4,1.0
ID4210,Jim,2021-03-15,17:05:17,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID4211,Greg,2021-03-15,17:11:02,Payment related,N,N,67.52072027627035,3.748791317217563,3.0
ID4212,Greg,2021-03-15,17:11:02,Admin Support,Y,Y,43.0,0.6,3.0
ID4213,Joe,2021-03-15,17:18:14,Admin Support,Y,Y,46.0,3.88,5.0
ID4214,Dan,2021-03-15,17:18:14,Technical Support,Y,Y,51.0,6.03,4.0
ID4215,Diane,2021-03-15,17:28:19,Contract related,Y,Y,13.0,1.23,3.0
ID4216,Diane,2021-03-15,17:28:19,Payment related,Y,N,19.0,1.73,5.0
ID4217,Becky,2021-03-15,17:32:38,Admin Support,Y,Y,30.0,3.48,3.0
ID4218,Dan,2021-03-15,17:32:38,Technical Support,Y,Y,122.0,6.57,3.0
ID4219,Greg,2021-03-15,17:47:02,Admin Support,Y,Y,83.0,3.68,2.0
ID4220,Jim,2021-03-15,17:47:02,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID4221,Joe,2021-03-16,9:11:31,Technical Support,Y,Y,125.0,1.25,4.0
ID4222,Joe,2021-03-16,9:11:31,Admin Support,Y,Y,80.0,1.15,2.0
ID4223,Stewart,2021-03-16,9:46:05,Streaming,Y,Y,112.0,5.78,2.0
ID4224,Greg,2021-03-16,9:46:05,Streaming,Y,Y,113.0,3.43,5.0
ID4225,Dan,2021-03-16,10:09:07,Admin Support,Y,Y,95.0,4.0,4.0
ID4226,Joe,2021-03-16,10:09:07,Streaming,Y,Y,40.0,3.25,3.0
ID4227,Dan,2021-03-16,10:10:34,Streaming,Y,Y,106.0,6.87,3.0
ID4228,Greg,2021-03-16,10:10:34,Payment related,Y,Y,38.0,3.55,3.0
ID4229,Martha,2021-03-16,10:23:31,Contract related,N,N,67.52072027627035,3.748791317217563,3.0
ID4230,Greg,2021-03-16,10:23:31,Streaming,Y,Y,61.0,4.0,3.0
ID4231,Dan,2021-03-16,10:23:31,Admin Support,N,N,67.52072027627035,3.748791317217563,3.0
ID4232,Joe,2021-03-16,10:23:31,Streaming,N,N,67.52072027627035,3.748791317217563,3.0
ID4233,Martha,2021-03-16,10:35:02,Streaming,N,N,67.52072027627035,3.748791317217563,3.0
ID4234,Jim,2021-03-16,10:35:02,Admin Support,Y,Y,70.0,4.18,1.0
ID4235,Becky,2021-03-16,11:12:29,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID4236,Dan,2021-03-16,11:12:29,Streaming,N,N,67.52072027627035,3.748791317217563,3.0
ID4237,Stewart,2021-03-16,11:44:10,Technical Support,Y,Y,56.0,5.6,4.0
ID4238,Stewart,2021-03-16,11:44:10,Streaming,Y,Y,26.0,6.18,4.0
ID4239,Diane,2021-03-16,12:21:36,Technical Support,Y,Y,11.0,3.1,4.0
ID4240,Greg,2021-03-16,12:21:36,Payment related,Y,Y,22.0,6.52,1.0
ID4241,Jim,2021-03-16,12:43:12,Streaming,Y,Y,33.0,6.67,3.0
ID4242,Stewart,2021-03-16,12:43:12,Streaming,Y,Y,58.0,1.1,4.0
ID4243,Greg,2021-03-16,12:48:58,Contract related,Y,Y,72.0,5.78,3.0
ID4244,Greg,2021-03-16,12:48:58,Payment related,Y,Y,63.0,5.45,5.0
ID4245,Diane,2021-03-16,13:04:48,Streaming,Y,Y,52.0,3.53,4.0
ID4246,Joe,2021-03-16,13:04:48,Streaming,N,N,67.52072027627035,3.748791317217563,3.0
ID4247,Stewart,2021-03-16,13:16:19,Technical Support,Y,Y,106.0,5.52,5.0
ID4248,Diane,2021-03-16,13:16:19,Admin Support,Y,Y,26.0,6.57,3.0
ID4249,Diane,2021-03-16,13:29:17,Payment related,Y,Y,76.0,3.48,5.0
ID4250,Stewart,2021-03-16,13:29:17,Technical Support,Y,Y,45.0,6.48,5.0
ID4251,Martha,2021-03-16,13:32:10,Contract related,N,N,67.52072027627035,3.748791317217563,3.0
ID4252,Dan,2021-03-16,13:32:10,Payment related,Y,Y,61.0,1.5,3.0
ID4253,Greg,2021-03-16,13:56:38,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID4254,Dan,2021-03-16,13:56:38,Contract related,Y,N,38.0,4.92,2.0
ID4255,Jim,2021-03-16,14:09:36,Contract related,Y,Y,19.0,2.22,4.0
ID4256,Joe,2021-03-16,14:09:36,Streaming,Y,Y,15.0,3.05,4.0
ID4257,Becky,2021-03-16,14:13:55,Streaming,Y,Y,90.0,4.92,3.0
ID4258,Stewart,2021-03-16,14:13:55,Admin Support,Y,Y,99.0,1.07,3.0
ID4259,Becky,2021-03-16,14:13:55,Contract related,Y,Y,18.0,1.93,5.0
ID4260,Jim,2021-03-16,14:13:55,Payment related,Y,Y,65.0,2.58,4.0
ID4261,Martha,2021-03-16,14:25:26,Admin Support,Y,Y,91.0,5.62,4.0
ID4262,Jim,2021-03-16,14:25:26,Streaming,Y,Y,95.0,2.07,4.0
ID4263,Jim,2021-03-16,14:34:05,Streaming,Y,Y,87.0,4.73,4.0
ID4264,Dan,2021-03-16,14:34:05,Payment related,Y,Y,71.0,6.02,3.0
ID4265,Jim,2021-03-16,15:21:36,Admin Support,Y,Y,74.0,3.07,5.0
ID4266,Jim,2021-03-16,15:21:36,Technical Support,Y,Y,28.0,5.08,4.0
ID4267,Joe,2021-03-16,15:40:19,Contract related,Y,Y,101.0,2.88,3.0
ID4268,Martha,2021-03-16,15:40:19,Contract related,N,N,67.52072027627035,3.748791317217563,3.0
ID4269,Martha,2021-03-16,15:43:12,Payment related,Y,Y,90.0,4.8,3.0
ID4270,Joe,2021-03-16,15:43:12,Contract related,Y,Y,76.0,4.93,5.0
ID4271,Diane,2021-03-16,16:00:29,Payment related,N,N,67.52072027627035,3.748791317217563,3.0
ID4272,Joe,2021-03-16,16:00:29,Contract related,Y,N,20.0,1.32,5.0
ID4273,Becky,2021-03-16,16:13:26,Contract related,Y,N,26.0,6.32,3.0
ID4274,Stewart,2021-03-16,16:13:26,Contract related,Y,Y,53.0,1.2,3.0
ID4275,Greg,2021-03-16,16:36:29,Contract related,Y,Y,26.0,2.95,4.0
ID4276,Joe,2021-03-16,16:36:29,Payment related,Y,Y,66.0,3.7,3.0
ID4277,Dan,2021-03-16,17:09:36,Payment related,Y,N,105.0,5.53,4.0
ID4278,Diane,2021-03-16,17:09:36,Admin Support,Y,Y,111.0,1.22,3.0
ID4279,Martha,2021-03-16,17:49:55,Contract related,Y,Y,26.0,6.5,1.0
ID4280,Jim,2021-03-16,17:49:55,Contract related,N,N,67.52072027627035,3.748791317217563,3.0
ID4281,Stewart,2021-03-17,9:05:46,Payment related,Y,N,50.0,2.87,4.0
ID4282,Dan,2021-03-17,9:05:46,Streaming,Y,Y,57.0,6.1,5.0
ID4283,Jim,2021-03-17,9:43:12,Technical Support,Y,Y,26.0,1.32,5.0
ID4284,Greg,2021-03-17,9:43:12,Admin Support,Y,Y,104.0,6.97,1.0
ID4285,Becky,2021-03-17,10:59:31,Technical Support,Y,Y,93.0,5.35,1.0
ID4286,Jim,2021-03-17,10:59:31,Technical Support,Y,Y,108.0,2.08,3.0
ID4287,Martha,2021-03-17,11:25:26,Streaming,Y,Y,42.0,2.37,5.0
ID4288,Martha,2021-03-17,11:25:26,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID4289,Jim,2021-03-17,11:44:10,Admin Support,Y,Y,94.0,5.28,5.0
ID4290,Dan,2021-03-17,11:44:10,Contract related,Y,Y,74.0,3.08,3.0
ID4291,Diane,2021-03-17,12:43:12,Contract related,Y,Y,117.0,2.35,5.0
ID4292,Dan,2021-03-17,12:43:12,Admin Support,N,N,67.52072027627035,3.748791317217563,3.0
ID4293,Martha,2021-03-17,13:01:55,Payment related,Y,Y,49.0,0.9,1.0
ID4294,Diane,2021-03-17,13:01:55,Streaming,Y,Y,23.0,4.67,3.0
ID4295,Joe,2021-03-17,13:24:58,Streaming,N,N,67.52072027627035,3.748791317217563,3.0
ID4296,Martha,2021-03-17,13:24:58,Streaming,Y,Y,84.0,2.27,5.0
ID4297,Martha,2021-03-17,13:58:05,Payment related,Y,Y,69.0,1.32,1.0
ID4298,Diane,2021-03-17,13:58:05,Technical Support,Y,Y,25.0,4.73,3.0
ID4299,Becky,2021-03-17,14:00:58,Payment related,N,N,67.52072027627035,3.748791317217563,3.0
ID4300,Martha,2021-03-17,14:00:58,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID4301,Greg,2021-03-17,14:19:41,Payment related,Y,Y,34.0,4.55,4.0
ID4302,Joe,2021-03-17,14:19:41,Streaming,Y,N,45.0,3.75,1.0
ID4303,Martha,2021-03-17,14:21:07,Streaming,N,N,67.52072027627035,3.748791317217563,3.0
ID4304,Dan,2021-03-17,14:21:07,Payment related,Y,Y,29.0,1.83,5.0
ID4305,Jim,2021-03-17,15:17:17,Technical Support,Y,Y,26.0,3.25,4.0
ID4306,Diane,2021-03-17,15:17:17,Streaming,Y,Y,115.0,4.47,4.0
ID4307,Martha,2021-03-17,15:47:31,Payment related,Y,Y,78.0,4.13,3.0
ID4308,Jim,2021-03-17,15:47:31,Streaming,Y,N,41.0,4.18,3.0
ID4309,Diane,2021-03-17,16:20:38,Contract related,Y,Y,21.0,2.43,5.0
ID4310,Dan,2021-03-17,16:20:38,Streaming,N,N,67.52072027627035,3.748791317217563,3.0
ID4311,Martha,2021-03-17,16:22:05,Streaming,Y,Y,47.0,4.5,5.0
ID4312,Jim,2021-03-17,16:22:05,Payment related,Y,N,98.0,5.98,2.0
ID4313,Joe,2021-03-17,16:42:14,Contract related,N,N,67.52072027627035,3.748791317217563,3.0
ID4314,Martha,2021-03-17,16:42:14,Payment related,Y,Y,51.0,4.57,4.0
ID4315,Becky,2021-03-17,16:46:34,Streaming,Y,Y,70.0,5.58,4.0
ID4316,Diane,2021-03-17,16:46:34,Contract related,Y,Y,58.0,6.33,2.0
ID4317,Jim,2021-03-17,16:52:19,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID4318,Greg,2021-03-17,16:52:19,Admin Support,N,N,67.52072027627035,3.748791317217563,3.0
ID4319,Greg,2021-03-17,17:12:29,Streaming,Y,Y,39.0,3.9,5.0
ID4320,Joe,2021-03-17,17:12:29,Payment related,Y,Y,55.0,3.42,1.0
ID4321,Diane,2021-03-17,17:13:55,Contract related,Y,Y,80.0,3.08,3.0
ID4322,Dan,2021-03-17,17:13:55,Payment related,Y,Y,68.0,3.48,4.0
ID4323,Diane,2021-03-17,17:24:00,Technical Support,Y,Y,96.0,2.23,3.0
ID4324,Greg,2021-03-17,17:24:00,Payment related,Y,Y,32.0,3.8,3.0
ID4325,Stewart,2021-03-17,17:26:53,Admin Support,N,N,67.52072027627035,3.748791317217563,3.0
ID4326,Diane,2021-03-17,17:26:53,Streaming,Y,Y,90.0,1.88,3.0
ID4327,Dan,2021-03-17,17:48:29,Streaming,Y,Y,108.0,3.25,4.0
ID4328,Stewart,2021-03-17,17:48:29,Technical Support,Y,N,120.0,5.57,4.0
ID4329,Dan,2021-03-17,18:00:00,Contract related,Y,Y,21.0,4.65,5.0
ID4330,Greg,2021-03-17,18:00:00,Contract related,N,N,67.52072027627035,3.748791317217563,3.0
ID4331,Martha,2021-03-18,9:14:24,Payment related,Y,N,59.0,2.78,4.0
ID4332,Stewart,2021-03-18,9:14:24,Admin Support,Y,Y,14.0,5.37,3.0
ID4333,Joe,2021-03-18,9:21:36,Contract related,N,N,67.52072027627035,3.748791317217563,3.0
